match_id,winner,blue_champion_0,blue_mastery_0,blue_champion_1,blue_mastery_1,blue_champion_2,blue_mastery_2,blue_champion_3,blue_mastery_3,blue_champion_4,blue_mastery_4,red_champion_0,red_mastery_0,red_champion_1,red_mastery_1,red_champion_2,red_mastery_2,red_champion_3,red_mastery_3,red_champion_4,red_mastery_4
KR_7348835362,red,266,1082873,163,555554,893,1489,222,46226,53,41542,106,776876,254,134199,142,475303,51,37913,99,1796973
KR_7346264884,red,897,616919,203,109157,42,116026,96,14446,518,1192,19,955607,104,37168,69,470487,51,12624,99,42002
KR_7356132539,red,897,301394,234,78100,711,205858,51,84943,99,62952,85,363222,104,230275,103,71500,81,20580,555,54256
NA1_5152240081,blue,122,213866,234,2093684,103,38917,222,180329,526,782344,84,1986904,64,99160,163,1073939,42,68746,57,81890
KR_7347998780,blue,24,415783,876,36710,154,615001,42,42472,432,55282,897,271124,5,322846,910,9988,429,522871,497,96707
KR_7375517834,blue,897,346502,203,116179,268,2096154,51,129982,99,3639,799,48698,234,108756,142,55175,202,27464,432,120818
KR_7373310650,red,150,437343,234,195427,893,56351,42,49969,117,157097,799,43885,62,74738,7,110389,110,1214,518,24815
KR_7335135683,blue,19,1117915,122,58492,910,162334,145,117367,497,92961,150,453868,76,496141,81,110529,96,72453,89,180402
NA1_5143970871,red,68,47783,59,333020,61,60326,202,127556,888,31911,150,173735,79,15686,42,108198,222,187469,412,2828708
KR_7375756133,blue,39,33919,143,75864,166,228545,498,51730,497,65576,77,438767,203,129782,910,52585,51,201333,57,2916
NA1_5144417180,blue,24,853314,203,15854,1,1197551,22,270040,53,172711,897,407710,120,615502,99,42540,222,28074,412,91165
NA1_5156039800,red,893,16037,64,65146,127,258136,81,294202,43,89793,157,1212839,245,571558,950,22047,22,113957,37,15084
NA1_5160225846,red,126,138160,13,5775,69,2669,18,640275,53,136053,36,231803,5,20300,517,193644,222,1388118,57,123460
NA1_5139759726,blue,92,6963698,104,439609,517,115734,498,128216,888,32038,79,21116,62,60322,84,3429,145,83430,111,144741
NA1_5135919023,red,80,52850,62,712146,34,924580,222,400317,412,109395,79,712466,11,50554,103,77290,202,20576,117,50837
EUW1_7207229943,red,777,107017,77,5122300,39,461858,523,51168,40,2166775,799,18696,120,239496,61,137762,42,24270,111,358513
KR_7372896794,blue,77,917,104,183701,61,230638,22,137580,526,251077,150,258713,11,3604,134,169723,51,27568,517,14221
NA1_5149779914,blue,897,36654,245,300867,127,3049465,22,78114,147,162278,36,12570,91,600234,246,196544,86,2216892,910,81952
NA1_5136303822,red,24,852957,91,28778,85,245810,145,489547,555,1260006,114,184128,113,15981,3,67711,96,383896,53,259746
EUW1_7184255207,red,799,24583,60,78780,777,103093,134,17232,111,666442,58,495949,121,26862,42,13537,63,43487,267,454107
NA1_5139821225,blue,78,141908,91,6306,134,61657,29,1547289,201,104216,897,275107,19,734,30,74374,81,76837,412,46571
KR_7356305693,blue,23,184266,64,1278005,517,166251,161,1914165,235,120510,24,34574,121,535145,910,319215,498,157264,432,108081
EUW1_7183359674,blue,893,68984,72,26181,517,207559,51,101347,267,454107,105,732408,876,23374,777,43346,202,114452,53,92593
EUW1_7202934864,blue,79,233287,5,33240,45,2551020,110,19235,888,142580,31,38049,62,208703,38,1563536,222,35568,111,666442
NA1_5146270852,red,897,106894,234,38899,517,428157,202,98212,101,61510,240,190317,64,57514,103,167617,22,184672,111,41218
NA1_5144715169,blue,39,1847746,887,15508,238,218971,81,197808,43,2528,51,59838,104,140278,517,239227,145,362786,223,116814
EUW1_7209262983,red,799,23111,72,101574,61,78251,81,702466,432,95110,17,29203,157,35443,25,15055,22,30798,555,163782
KR_7364462236,red,799,33330,120,538773,518,551234,202,150796,526,107307,58,59011,64,717549,154,1593207,221,27457,497,12001
NA1_5154159484,blue,799,50601,234,91331,517,44963,22,45537,902,12706,39,76104,245,728724,13,771804,523,77300,201,8802
KR_7364418829,red,80,2045,76,295341,777,68923,42,30800,526,251077,114,3941,20,119276,126,102322,22,257239,432,744579
NA1_5138662607,red,150,118048,9,4370645,901,33864,134,1083176,235,325053,75,2616590,44,6638174,64,100266,202,2116576,53,11819
NA1_5145999126,red,268,2917170,203,585373,246,1079188,22,507897,267,1267507,897,282977,19,3842088,26,1580625,134,13193,12,938324
NA1_5157949473,blue,122,2025552,131,91378,103,5261,202,303020,43,88568,901,39151,79,111802,238,1486765,18,164876,497,4161902
KR_7369506252,blue,897,165817,104,197648,50,315209,51,23915,111,29497,154,2210885,200,249352,518,2413992,21,59876,526,254661
NA1_5131173098,blue,92,2048816,203,30399,45,39689,202,354086,40,11905,85,321560,36,5650,4,62600,145,67078,526,39969
NA1_5157650290,blue,84,25455,104,36039,777,104273,119,1478566,142,803432,92,1693434,59,35478,3,12715,81,213250,26,1387710
KR_7363460209,blue,79,87235,246,948841,157,292268,22,73886,147,18503,799,7332,104,234601,910,890903,115,150481,78,23083
EUW1_7193829422,red,76,97427,120,5796,18,62182,115,37648,235,286937,14,57628,77,142334,50,830976,42,339048,53,25923
NA1_5137049151,red,150,329480,20,6629,555,806701,26,466332,64,66588,85,191138,120,677762,13,129094,22,97921,111,1479
KR_7358400332,blue,68,230100,254,76153,42,25700,22,252889,555,190152,23,244610,72,24834,517,334458,110,240610,53,42439
KR_7361188963,blue,799,44845,131,208485,157,7606,236,37291,117,134551,62,132988,104,124104,711,62606,81,909496,43,169692
NA1_5138625133,blue,24,127648,121,276082,517,47210,429,522794,12,70825,36,113151,104,18594,38,33551,145,154187,235,1709
KR_7357505506,red,68,148460,254,43270,163,247890,119,95845,412,41935,516,54894,104,270325,518,2413992,96,9790,78,100316
NA1_5146415628,blue,86,4306213,59,59581,34,118418,30,394102,432,216654,103,187554,77,85247,81,230596,429,4228,53,7234
KR_7360780535,blue,126,153289,234,158373,893,117576,22,61502,201,16836,114,2873184,72,305769,517,194752,96,1901,43,31819
NA1_5149135999,red,897,4929,35,2468356,246,683045,81,76342,43,30506,98,291778,238,5457533,18,137634,50,2980501,432,1647179
NA1_5146436841,blue,897,11460,17,6417,103,88273,67,1256249,117,73104,126,97594,77,13284,910,29007,202,648783,43,35225
KR_7387075747,blue,57,2115,104,82144,246,246285,115,3916,89,190402,238,3782827,143,85610,897,71149,42,61888,53,109005
KR_7364024640,red,78,285440,107,1280707,893,330828,42,86278,12,32187,50,3471,76,98775,777,300129,22,97963,68,26612
KR_7330629759,red,893,48365,104,215899,910,83800,202,63542,201,95124,126,368332,143,503966,18,49006,22,105640,497,263705
KR_7366155349,blue,19,27813,202,62008,61,228010,72,82474,78,153401,799,30889,234,158373,910,79206,222,225050,526,179545
KR_7355379557,blue,77,20004,254,2886,61,612975,202,75108,12,20091,58,212053,104,180111,142,2433,42,44157,59,52967
NA1_5138994158,blue,85,293452,5,171095,777,120639,21,2407,518,1101236,92,2491625,421,131194,166,1923984,143,567733,142,810165
NA1_5153517326,red,84,161603,141,58020,777,92058,51,17796,201,40979,901,73792,234,121970,887,569990,222,48172,111,19122
NA1_5154158394,red,164,147545,104,41671,3,28696,96,9079,43,104504,516,180713,517,42719,20,135233,157,321633,412,2331
KR_7370181683,blue,799,12126,104,227673,16,2998,222,272680,53,157771,58,2703775,30,90401,9,3713438,51,25238,161,2849892
EUW1_7200106780,blue,9,1287178,30,143550,53,75361,81,1048189,777,22891,3,1245,62,2553,163,2761291,42,305314,497,224615
KR_7358673399,red,23,244610,104,230275,13,231776,96,4204,526,48415,58,78524,72,24834,84,406976,145,379033,111,53328
KR_7374391528,red,799,80263,5,19372,142,1440409,81,168210,432,120818,57,2901,104,233770,61,351398,51,274961,412,89464
NA1_5147633772,red,92,1417529,72,2130,42,73781,99,861174,223,218558,58,162837,64,39789,103,74761,119,34447,40,2780423
NA1_5138595658,blue,79,652358,200,148956,134,59973,145,17201,111,2964,54,3788,11,62938,13,86113,498,38408,497,29370
EUW1_7211451124,blue,131,246287,62,208703,517,337075,22,254092,59,31567,78,494,104,357104,61,66418,910,45163,111,499980
NA1_5151164058,blue,106,636971,104,60297,103,8305,145,226363,526,86193,58,26105,72,271675,101,31251,81,137249,12,87066
NA1_5133794473,blue,164,116044,120,677762,7,101143,21,38408,78,40658,6,1042504,64,216685,136,216641,145,363859,12,98793
NA1_5146015229,red,901,39151,24,62096,893,17139,22,144152,526,4799,74,6654067,42,1501,246,732174,69,222781,223,225336
NA1_5145504994,red,41,2383778,141,136393,4,26554,910,146989,555,104194,897,24399,104,51752,84,1989879,15,29509,902,131281
KR_7379275416,red,236,19595,104,106561,4,3418206,498,99575,497,59311,41,2930893,203,30978,893,59241,145,100888,12,168090
KR_7357864669,red,58,14086,64,339205,893,7772,110,62554,888,48475,150,77013,234,28965,134,10231,22,128147,518,1032
KR_7331124041,blue,77,32582,234,25870,517,72251,145,436252,111,221309,78,3345893,64,279235,134,76591,221,52668,89,103930
NA1_5157129870,blue,14,67039,121,106627,103,83411,202,1856,9,192914,48,34961,143,20608,910,103783,110,8380,902,50950
NA1_5134793785,blue,164,111395,141,79636,86,18426,134,128889,235,238330,133,41348,30,19956,157,223303,895,341273,526,1113
NA1_5133201642,red,75,977854,72,12927,142,53315,145,84044,497,39120,114,184128,203,8403,38,660783,902,7337,96,135852
NA1_5158189490,blue,266,32734,421,242026,711,685186,523,70939,117,39020,150,1557345,76,34358,134,30096,51,413507,99,240158
KR_7369662294,blue,150,20479,64,84505,142,166882,145,83926,526,117258,517,72936,72,40767,61,6438,42,8029,68,20920
NA1_5156149047,blue,777,113843,79,15686,238,1486765,51,59245,43,145488,126,358834,121,454784,84,11900,498,151487,497,257282
NA1_5157105905,blue,86,4306213,64,1401378,166,1903782,99,75136,267,82391,266,6406,59,53897,893,90605,81,459503,235,567572
NA1_5159886630,blue,67,7426,887,43755,157,2642115,22,157609,147,16239,63,1300602,234,107702,240,2342701,81,126890,16,268800
NA1_5153019131,red,799,21795,17,11757,50,2980501,119,21193,57,81890,910,72962,121,77230,126,449288,42,107266,497,404701
NA1_5138537207,blue,875,202570,141,202998,8,3917,81,20628,350,298500,106,25647,245,29442,777,544251,145,711101,147,8714
NA1_5159681063,blue,79,25500,141,1428260,126,37938,50,42286,78,217728,6,1038630,104,671257,555,949348,910,99137,432,91824
KR_7377350949,red,150,331609,254,180252,893,51149,202,42333,888,1248568,799,50767,72,15312,517,145563,110,100689,518,4835
KR_7371152237,red,893,133494,104,20156,3,219611,42,11985,111,1981,107,2286852,143,85406,777,723259,523,213930,526,9707
NA1_5150605376,red,6,1249986,163,2701,245,13292,110,57196,78,9439,799,17402,106,41800,238,319823,101,1746867,432,576316
KR_7364300776,red,23,244610,234,277316,157,168521,910,16952,555,239199,799,3293,143,34032,58,77066,18,115375,526,232555
KR_7362764410,blue,23,295239,104,452602,910,4344,96,19484,526,138633,113,225765,203,119309,893,44599,42,86278,117,256086
KR_7336774425,red,62,53102,113,178762,517,334458,110,106266,164,18841,897,228230,76,549038,777,269753,145,811493,78,70145
EUW1_7177669430,red,79,9987,234,564034,13,66147,429,22661,888,7738,164,300127,32,21988,166,679546,22,172372,12,276385
NA1_5144959620,blue,36,13570,234,66086,134,23795,51,347723,89,89689,114,530806,20,127312,901,41805,910,135706,12,101030
KR_7385421986,red,39,58819,76,407778,58,45032,22,273195,43,5517,893,124145,876,62132,91,905340,202,15936,53,287743
EUW1_7194680251,red,893,6491,777,27115,77,5122300,96,25571,267,454107,6,535211,427,30026,45,192865,22,313137,555,365371
KR_7345949058,red,24,1437277,56,1233,42,63959,523,518968,432,144650,223,430577,64,37990,103,135123,222,112865,412,148539
NA1_5145993212,blue,887,189348,20,1642472,134,22355,412,1070784,222,9102,516,145615,64,32106,103,7430,22,9497,43,46092
KR_7349264931,red,777,148232,143,85406,897,20996,18,35355,555,840134,69,3873550,234,177457,518,2413992,498,50110,497,29036
KR_7337180546,blue,897,217185,64,99085,69,3873550,145,37544,497,201776,901,10711,143,117986,777,298479,910,71018,526,268498
EUW1_7186499695,red,78,553553,62,80157,99,192851,81,185915,43,356032,98,2787083,64,228640,61,395468,42,140574,711,509359
KR_7374177467,blue,266,17166,76,70025,3,95393,42,62581,111,326897,98,131480,154,2608759,99,820252,51,129982,201,42302
NA1_5136565018,red,58,212542,28,278334,84,1444606,523,2368944,497,59832,887,384411,78,764992,236,31968,202,62529,161,783068
NA1_5156201052,blue,42,141941,254,76813,157,28831,115,33529,432,140496,54,48243,517,26970,61,119416,51,6334,43,147247
NA1_5157736249,red,154,261513,104,323738,517,121213,895,46482,350,2409324,421,68120,516,22394,157,8740,96,24791,43,47959
KR_7360609964,blue,92,722899,72,306170,893,59241,96,33776,432,73031,58,5558,5,9938,61,37718,51,9188,99,1796973
EUW1_7183855420,red,897,76717,799,23470,202,5296,134,676451,99,2986442,777,32811,427,131733,517,58097,51,2476757,555,913608
EUW1_7172177253,red,74,1914790,234,519309,42,18562,18,127914,161,494878,58,751423,143,878504,39,244696,145,208687,111,181329
KR_7360770369,blue,887,941472,104,289544,42,99219,96,5367,12,1008,11,65146,203,699026,84,51033,22,6080,432,73031
KR_7359943826,blue,897,38375,104,145994,517,117384,115,36260,526,98354,36,76217,141,451582,84,6231,22,38478,89,52608
NA1_5153649376,blue,36,778896,200,789923,61,184324,18,472960,902,962305,85,73547,104,31659,134,216877,222,162200,111,350851
KR_7385487111,blue,777,323141,60,236456,901,56744,51,124083,432,144374,50,26549,104,37440,517,62939,202,203691,555,109623
EUW1_7167868937,blue,893,143416,234,519309,7,88482,18,240085,902,850976,80,703437,32,582,134,45892,222,607816,26,43532
NA1_5148097582,red,98,451220,120,62573,51,35789,42,55848,526,204959,82,60225,9,1692846,18,100812,145,496584,103,187554
KR_7346327553,blue,150,72120,72,54262,711,0,498,0,497,0,54,0,876,0,777,0,145,0,526,0
KR_7355592741,red,114,436978,76,129769,777,34678,81,20580,526,770583,150,7100,60,289899,268,2096154,429,10416,888,7047
EUW1_7192374782,blue,157,182149,254,488900,45,2546364,222,88065,117,347913,58,153179,76,894498,777,63452,42,21415,497,421014
KR_7380151871,blue,24,193080,72,80058,910,175314,81,327543,555,40895,69,497329,5,322846,246,337129,202,15735,89,17231
EUW1_7177766044,red,122,70300,134,4857,876,30634,81,780780,526,75708,98,226402,154,3692905,61,193769,119,194755,53,961
EUW1_7193401629,red,8,894072,238,812790,887,1048418,110,113056,555,341490,83,34135,11,1331230,268,61933,96,25571,117,2862240
KR_7380499153,red,79,74881,421,700407,893,27370,202,97151,432,135252,10,15911,104,303318,84,213959,51,52952,78,153401
NA1_5155654527,blue,122,116458,59,57839,799,3654,50,2980501,26,59911,2,252338,120,7331,34,680238,96,84820,555,298671
KR_7370596243,blue,8,1532669,72,305769,84,117772,22,8317,235,36212,39,105366,104,575008,134,146101,202,105467,497,88008
EUW1_7204157777,blue,516,27572,59,268475,893,48509,222,185840,412,552255,64,104366,25,1286305,517,337075,81,842094,89,415529
NA1_5153862084,blue,157,5093291,163,51286,526,55818,145,80346,85,72164,6,1037380,876,20958,240,4022843,498,102753,497,4156951
EUW1_7184756393,blue,150,967999,91,108822,127,1353403,22,27647,117,2862240,26,950934,79,5064,42,55346,235,49031,99,2830
KR_7372624026,red,24,348724,203,505243,910,125025,22,70133,201,40574,53,71547,234,421935,517,50616,81,96084,897,24627
NA1_5154567787,red,14,4271,25,32551,134,187540,221,14485,117,74613,887,35621,20,1968056,777,63632,222,287212,43,882053
NA1_5137054054,red,150,55630,121,194060,103,85114,202,69794,526,123085,893,82398,234,84090,127,738904,22,47184,412,2828708
KR_7364887702,red,893,120287,120,15409,61,14142,202,235019,78,80073,80,18904,234,365683,517,535570,22,84064,555,205920
NA1_5140327930,blue,75,2616590,203,75580,3,67711,18,11174,350,321307,164,14121,13,1435,11,815227,157,470735,117,1522187
NA1_5157476411,blue,6,2074211,59,268655,42,57730,910,252088,412,412162,150,41885,77,60165,126,221830,147,36474,37,1085110
KR_7355128322,red,150,21236,11,2899872,238,3778027,22,192748,497,83720,24,171050,60,991024,86,2540,51,90564,246,393567
NA1_5143377644,red,516,92721,91,40866,84,116672,63,94125,902,187790,893,22791,141,319202,43,58237,202,2116576,432,26635
KR_7377776201,blue,107,2291323,91,111930,3,404367,89,3415,136,198782,41,11379,60,157578,777,45477,202,324594,80,101532
KR_7376900701,red,897,149751,104,151150,3,943117,202,3679,164,135956,150,10306,30,131708,42,14882,80,121748,22,53035
KR_7365634429,red,75,404,143,12903,42,59272,222,23972,432,618167,10,1193916,76,171176,221,176347,202,18722,235,5583
KR_7372323583,blue,92,250357,104,180111,61,64484,51,264192,89,182468,57,37852,76,332850,42,260542,202,67257,53,24503
NA1_5157185855,red,6,2716927,20,1642472,45,40453,221,32769,161,2444061,516,54371,3,24708,799,3673,202,151703,101,10986
KR_7356547808,red,24,352960,234,239836,517,751959,145,639569,111,41538,58,179120,163,173662,777,273545,18,70064,74,1493627
EUW1_7206810120,blue,30,1372316,64,290729,517,176024,119,653277,111,255008,150,151045,203,867696,84,278557,81,679248,43,270470
EUW1_7176536520,red,114,899928,59,53260,517,903579,22,118051,432,3105433,84,312057,60,460696,42,168270,222,101132,412,51534
NA1_5157081368,red,92,2571840,33,1410870,103,35720,18,471903,35,1743223,24,290931,104,320880,61,383166,81,155853,432,216654
NA1_5149031985,red,799,1430,28,387901,517,9329,81,509608,432,20864,19,33564,234,100764,134,264364,143,5273850,497,79989
KR_7364223568,red,799,36348,234,21447,517,339135,51,344550,12,59995,56,2466392,64,208029,61,23038,42,65896,497,372143
KR_7380650757,red,42,52875,234,48159,517,37967,50,33194,72,204454,92,3858609,64,44260,13,61752,22,189555,44,42691
KR_7344074492,blue,106,138450,76,635081,777,292077,523,476282,412,6690,92,1300151,234,39359,99,2066,202,426150,127,23719
KR_7376380383,red,39,196509,64,261390,4,1183,101,4047,235,83342,150,95963,104,14717,142,35246,81,249553,43,10000
KR_7364148716,blue,799,26717,60,60354,4,2325238,22,184898,147,313263,92,618986,76,79000,80,25425,110,49005,53,20055
KR_7381628751,red,893,16507,106,776876,238,370435,222,83610,44,396957,74,165457,104,41007,517,60461,51,53622,3,16660
KR_7372178309,red,41,11626,234,22738,517,324343,51,25684,111,226080,164,461646,64,273660,163,18411,81,53105,526,201828
NA1_5160814464,red,114,98176,28,57851,54,1283,202,348742,40,143440,150,8206,238,383840,3,242898,15,141000,26,15025
KR_7385008302,red,799,22489,62,6854,103,359792,42,9251,3,101252,57,9282,254,136195,517,186982,202,72057,12,519500
KR_7343508646,red,8,980115,254,187470,84,266904,360,203069,111,85245,13,96197,64,606458,910,301720,498,108230,555,233304
NA1_5162708935,blue,58,460067,76,67885,91,1245480,22,46215,117,692387,86,9561,121,126570,134,104808,202,260172,111,37776
NA1_5140550580,blue,24,1237115,104,164847,517,43826,42,31440,267,16931,78,3925672,245,1581088,147,1068090,21,293522,201,2059276
NA1_5156931607,red,133,450527,234,2322,238,1486765,134,17556,235,40500,63,1301201,104,233734,523,886719,157,704252,16,47070
KR_7379800521,blue,131,23539,106,776876,897,69197,51,28693,235,912106,50,26683,72,24834,893,17792,110,2871,888,61871
NA1_5149511590,red,157,13115,59,59581,127,1915418,51,467525,12,499595,122,2305813,91,600234,30,112297,42,68782,267,434940
NA1_5135034022,blue,98,74382,134,2541,19,3842088,110,48507,16,137302,14,749834,76,69623,777,137217,145,56627,89,43651
EUW1_7202904514,red,14,62179,106,8178,61,153287,42,40988,497,517855,799,13139,59,18310,910,137058,81,248343,36,92284
KR_7370554054,red,36,416,64,11969,555,1647432,42,7051,412,2040123,31,117608,76,996,246,1357298,81,1006909,78,140998
EUW1_7206764343,red,799,2907,1,2265,60,463327,222,297035,412,2182323,10,667169,163,457231,91,639308,42,74115,267,127802
NA1_5147520032,red,99,36015,5,265393,910,107353,110,269420,142,806289,897,830994,30,14264,238,71365,45,345512,235,210341
KR_7364056348,red,36,2811814,76,118123,7,68207,22,195632,74,1493627,266,1891436,234,467128,910,373796,901,818638,518,9862
KR_7381101391,red,79,73553,254,145276,42,46448,222,294075,111,29497,266,96508,64,557242,893,29021,115,180884,432,742064
NA1_5147828391,red,887,589275,163,8775,157,2006,222,109621,902,57653,266,197274,234,107702,127,8141,147,529974,526,106220
NA1_5140173140,blue,777,283709,76,6312,77,289483,221,26407,350,14682,42,206144,59,243588,34,1969,81,207178,16,91071
EUW1_7207817706,blue,64,593801,131,177748,777,48070,901,28484,497,208398,150,51464,104,801165,246,600729,147,27629,12,276856
KR_7373603252,red,92,250357,76,1039322,777,53054,202,71384,51,37058,79,73553,104,72515,126,49286,22,68041,68,26612
KR_7386687035,red,893,26285,121,73168,777,175272,81,336851,432,4554,126,19322,200,394283,517,15289,22,167167,888,10705
EUW1_7197228941,blue,897,88992,5,115734,517,363242,22,15568,161,2428,901,14012,64,308582,34,115782,202,47165,117,2862240
KR_7376444982,red,897,134656,72,75451,893,16474,145,97613,111,20576,68,324875,120,105845,517,44441,429,308324,12,55353
KR_7361415258,blue,893,102423,113,25042,7,343169,157,168521,497,148583,77,20481,143,82586,58,75756,51,202255,555,85796
NA1_5134822913,red,164,1079413,203,27761,105,792476,51,236034,555,194766,54,96493,28,1996489,91,113948,22,389344,497,277261
NA1_5149036983,blue,10,54129,20,595053,23,1141466,42,195462,201,38928,516,436944,245,1126020,777,97151,222,214269,518,67828
NA1_5146130744,blue,91,7624,76,504855,111,1532,119,1666468,58,40460,777,116313,56,9254,517,1342146,81,148654,43,208986
NA1_5154601144,blue,3,97221,245,728724,777,236418,22,414461,117,1522187,68,20235,104,125113,39,15402,222,108169,235,652101
KR_7376452439,red,72,102834,30,21980,711,365303,202,169485,518,39331,79,382484,143,26019,157,13640,51,39671,235,13198
NA1_5148353923,red,897,122799,17,70876,777,222423,910,135706,147,40970,84,295872,200,263601,13,6516,29,264258,117,124994
NA1_5149737312,blue,19,3278131,200,812779,245,403289,202,236357,111,772105,266,519148,72,29050,61,383166,18,20578,517,124951
KR_7356002619,red,893,16155,113,7623,42,110370,21,270475,201,50065,39,75883,143,503966,23,8278,429,66883,526,230043
NA1_5153320770,blue,897,407710,62,247333,901,71163,96,187866,43,42150,92,1417529,35,1241059,157,223303,115,8703,26,9053
KR_7376708649,red,893,111804,62,21475,910,72921,42,108570,117,193981,9,17563,234,470812,61,41876,119,134298,111,284210
EUW1_7169768339,red,24,548596,5,4960,134,27546,51,27173,147,80812,517,41871,64,266328,897,80601,222,260858,432,28058
NA1_5159646977,red,24,24323,72,34664,517,975502,42,88155,526,111855,6,2074211,104,677348,238,698182,143,223380,888,556699
EUW1_7189042822,red,126,0,131,50635,166,696809,115,42943,497,673947,106,51629,60,78780,777,37469,114,56267,555,12883
KR_7374839532,blue,68,14383,234,519242,266,157134,81,5308891,43,27939,14,10245,72,40054,777,69114,96,16828,98,30915
KR_7382417640,red,24,260302,120,93177,61,1439370,221,197902,497,199539,85,92283,113,18410,777,147266,22,178434,518,4496
KR_7362273179,red,799,60772,131,20730,91,196345,145,50810,57,60016,58,488933,234,32102,517,800995,81,19851,78,30280
EUW1_7192007968,red,23,320047,106,46659,517,178439,22,122746,201,28786,897,184753,64,292000,103,217918,81,256630,497,359569
NA1_5146500188,blue,893,63566,20,1658720,91,2509221,42,36801,12,101030,17,5102378,234,357477,103,58706,21,1795459,526,189595
NA1_5161260129,red,24,852957,104,164847,3,31306,498,92997,497,176315,27,71882,5,265393,950,1082191,236,371353,902,8586
NA1_5143044456,blue,58,112858,64,499708,910,92762,81,285928,117,194754,897,830994,59,26947,42,44911,202,22563,7,19580
NA1_5144546916,red,58,877134,102,2326709,238,5457533,115,12158,412,242847,893,14910,234,65093,42,9191,145,97581,89,147116
NA1_5147113908,blue,54,118597,234,17355,166,1950308,21,262686,902,161860,92,1417529,28,36218,134,190266,18,48323,89,2103011
EUW1_7213032561,blue,79,74046,254,99991,103,217630,157,248026,223,67027,58,351418,107,1917266,201,2617,50,28744,7,23277
KR_7357514678,blue,114,2873184,104,268328,163,65491,51,8001,526,76075,24,410037,245,30118,901,18979,202,32990,78,33268
KR_7376392534,blue,56,2466392,64,170802,517,244031,42,78444,555,23026,8,62170,254,187470,103,151154,22,411815,235,10664
NA1_5152027433,red,17,12031,119,7631,517,2091,64,24226,555,769000,85,52463,76,81351,126,54201,202,41052,897,65744
NA1_5139990103,blue,78,3925672,163,8440,901,71469,51,356305,12,79261,517,133804,887,168666,157,300118,145,364456,111,533593
NA1_5154855275,blue,887,572665,59,94844,3,53310,498,68364,432,1452992,45,274088,234,114594,517,51534,22,99141,63,640421
KR_7359689057,blue,13,48960,106,780371,238,3778751,22,183967,111,43691,77,20528,76,98775,893,185783,81,421624,526,69537
KR_7376183363,red,58,547313,120,92487,711,16002,42,44157,526,45466,27,766503,143,285120,777,185656,222,150197,89,183329
NA1_5161921421,red,72,28106,42,131283,105,706835,103,14764819,40,311323,893,9800,59,12207,777,144647,221,183095,117,201566
KR_7373520921,red,126,248064,120,9556,61,22246,42,57636,555,49724,897,510897,104,219359,3,219611,222,49809,412,97314
KR_7374426971,blue,24,4451,104,232184,163,88374,110,49731,518,37945,58,17721,62,9759,3,4506,429,152121,888,94636
EUW1_7184220078,blue,78,0,234,0,910,0,236,0,43,0,897,0,60,0,18,0,429,0,888,0
NA1_5135721660,blue,164,74321,120,677762,268,2807527,145,613036,235,21320,41,531210,77,71664,136,216641,81,29865,163,427289
EUW1_7161259490,blue,150,240807,59,146998,99,821411,202,355827,43,18098,92,1254766,104,142355,15,14569,22,89318,518,74114
KR_7386805829,red,8,786667,64,127918,517,31753,42,20979,57,1529819,516,1272498,62,84478,893,14477,101,343619,497,11564
KR_7373167639,blue,893,16945,17,42710,157,72075,42,8679,497,233047,75,2736,200,200527,103,126946,22,137088,201,252800
NA1_5150294903,red,31,687474,104,88650,910,142041,51,52919,267,20901,164,340117,234,80955,893,325653,81,1192937,432,1562898
NA1_5160141196,blue,85,36350,56,14670,4,136622,221,15562,235,216404,39,46990,200,30119,55,706609,110,77196,888,43124
KR_7337416382,red,266,635673,104,29262,38,285487,145,1076390,111,227434,19,858686,33,4486609,34,1409849,51,77404,78,143817
NA1_5151300420,blue,240,4022843,254,101028,711,285451,50,55618,432,240696,78,3925672,64,133982,517,192573,202,397201,223,82258
KR_7353158611,red,79,133729,59,61189,18,141282,22,143737,16,559145,893,133494,203,167470,268,58930,523,166360,526,100421
KR_7377302790,blue,78,52406,104,165261,81,71443,110,100689,89,101618,77,2642,143,1950,42,86490,429,48082,518,37945
NA1_5162198083,red,799,57240,120,980987,115,62060,202,73815,518,51630,126,12040,36,95507,91,1722763,112,34535,555,83056
NA1_5136567450,red,27,747715,104,53806,103,150863,115,119098,235,71013,777,111220,113,53956,84,447112,523,42480,518,90810
NA1_5151967433,red,875,418033,104,13479,245,77306,78,7965,81,44029,24,134218,254,14573,69,737849,222,117774,412,1617598
KR_7352011215,blue,36,45176,104,370227,221,22732,145,63811,432,73031,24,162660,141,451582,42,122813,96,34235,3,19525
NA1_5142012173,blue,517,1342146,11,698352,234,86296,222,24795,99,1337303,897,263999,24,7828,127,1915418,202,397160,85,7446
KR_7364028028,blue,150,54895,131,30273,238,308900,42,67398,147,676969,77,20870,64,252037,84,5026,51,10482,518,9862
EUW1_7193524873,red,98,8552,254,142434,45,2551020,42,46173,412,941259,893,61469,120,5796,50,12360,119,188868,117,2862240
KR_7330559883,blue,897,35802,120,1884347,79,4900272,27,876554,497,110212,23,244610,143,503966,777,173326,145,47414,526,86955
KR_7354471458,blue,24,162660,72,43402,61,21405,42,16953,12,32187,266,463965,76,42655,777,25936,22,311542,497,212360
NA1_5120146924,blue,67,173547,20,1691756,777,134907,145,60582,526,71403,58,174022,77,1840107,157,2547164,429,55572,24,82393
